grammar,base,stage,s_p,s_l,eta,f1,JSD,mll,dir,file
mv,BGMTI,5,0.1,0.1,0.005,0.681051,0.291236,-7.623794,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMTI5
mv,BGMTI,5,0.1,0.0,0.01,0.683170,0.281211,-7.635034,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p0,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMTI5
mv,BGMTI,5,0.1,0.001,0.01,0.684134,0.281104,-7.635410,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMTI5
mv,BGMTI,5,0.1,0.01,0.01,0.689189,0.281775,-7.633184,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p01,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMTI5
mv,BGMTI,5,0.1,0.1,0.01,0.680909,0.289365,-7.623872,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMTI5
mv,BGMTI,5,0.1,0.0,0.05,0.684758,0.272931,-7.633660,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p0,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMTI5
mv,BGMTI,5,0.1,0.001,0.05,0.682267,0.272861,-7.633302,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMTI5
mv,BGMTI,5,0.1,0.01,0.05,0.686077,0.273555,-7.630571,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p01,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMTI5
mv,BGMTI,5,0.1,0.1,0.05,0.680350,0.280993,-7.623425,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMTI5
mv,BGMTI,5,0.2,0.0,0.001,0.680400,0.292371,-7.622667,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p0,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMTI5
mv,BGMTI,5,0.2,0.001,0.001,0.694184,0.292234,-7.623497,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMTI5
mv,BGMTI,5,0.2,0.01,0.001,0.693059,0.292656,-7.620041,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p01,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMTI5
mv,BGMTI,5,0.2,0.1,0.001,0.691808,0.299925,-7.609256,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMTI5
mv,BGMTI,5,0.2,0.0,0.005,0.682187,0.287931,-7.622399,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p0,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMTI5
mv,BGMTI,5,0.2,0.001,0.005,0.679171,0.287828,-7.623057,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMTI5
mv,BGMTI,5,0.2,0.01,0.005,0.682840,0.288310,-7.619517,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p01,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMTI5
mv,BGMTI,5,0.2,0.1,0.005,0.691928,0.295726,-7.608918,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMTI5
mv,BGMTI,5,0.2,0.0,0.01,0.684057,0.284378,-7.622201,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p0,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMTI5
mv,BGMTI,5,0.2,0.001,0.01,0.684381,0.284299,-7.622171,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMTI5
mv,BGMTI,5,0.2,0.01,0.01,0.681515,0.284835,-7.618516,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p01,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMTI5
mv,BGMTI,5,0.2,0.1,0.01,0.676830,0.292404,-7.608243,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMTI5
mv,BGMTI,5,0.2,0.0,0.05,0.678761,0.270259,-7.618819,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p0,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMTI5
mv,BGMTI,5,0.2,0.001,0.05,0.677507,0.270240,-7.618560,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMTI5
mv,BGMTI,5,0.2,0.01,0.05,0.681870,0.270952,-7.613871,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p01,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMTI5
mv,BGMTI,5,0.2,0.1,0.05,0.674945,0.278855,-7.605764,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1,stages_bg_stages_morphtok_mv_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMTI5
mv,BGMTMMM,5,0.001,0.0,0.001,0.683407,0.290436,-7.647338,stages_bg_stages_morphtok_mv_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p0,stages_bg_stages_morphtok_mv_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMTMMM5
mv,BGMTMMM,5,0.001,0.001,0.001,0.682845,0.289991,-7.643920,stages_bg_stages_morphtok_mv_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001,stages_bg_stages_morphtok_mv_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMTMMM5
mv,BGMTMMM,5,0.001,0.01,0.001,0.685009,0.290771,-7.643503,stages_bg_stages_morphtok_mv_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p01,stages_bg_stages_morphtok_mv_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMTMMM5
mv,BGMTMMM,5,0.001,0.1,0.001,0.680063,0.302041,-7.646080,stages_bg_stages_morphtok_mv_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1,stages_bg_stages_morphtok_mv_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMTMMM5
mv,BGMTMMM,5,0.001,0.0,0.005,0.682988,0.290429,-7.647339,stages_bg_stages_morphtok_mv_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p0,stages_bg_stages_morphtok_mv_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMTMMM5
mv,BGMTMMM,5,0.001,0.001,0.005,0.682845,0.289984,-7.643920,stages_bg_stages_morphtok_mv_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001,stages_bg_stages_morphtok_mv_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMTMMM5
mv,BGMTMMM,5,0.001,0.01,0.005,0.683963,0.290764,-7.643504,stages_bg_stages_morphtok_mv_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p01,stages_bg_stages_morphtok_mv_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMTMMM5
mv,BGMTMMM,5,0.001,0.1,0.005,0.679226,0.302036,-7.646081,stages_bg_stages_morphtok_mv_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1,stages_bg_stages_morphtok_mv_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMTMMM5
mv,BGMTMMM,5,0.001,0.0,0.01,0.684662,0.290418,-7.647347,stages_bg_stages_morphtok_mv_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p0,stages_bg_stages_morphtok_mv_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMTMMM5
mv,BGMTMMM,5,0.001,0.001,0.01,0.681590,0.289973,-7.643929,stages_bg_stages_morphtok_mv_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001,stages_bg_stages_morphtok_mv_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMTMMM5
mv,BGMTMMM,5,0.001,0.01,0.01,0.681870,0.290753,-7.643507,stages_bg_stages_morphtok_mv_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p01,stages_bg_stages_morphtok_mv_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMTMMM5
mv,BGMTMMM,5,0.001,0.1,0.01,0.680691,0.302026,-7.646092,stages_bg_stages_morphtok_mv_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1,stages_bg_stages_morphtok_mv_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMTMMM5
mv,BGMTMMM,5,0.001,0.0,0.05,0.683616,0.290300,-7.647429,stages_bg_stages_morphtok_mv_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p0,stages_bg_stages_morphtok_mv_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMTMMM5
mv,BGMTMMM,5,0.001,0.001,0.05,0.684376,0.289854,-7.644017,stages_bg_stages_morphtok_mv_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001,stages_bg_stages_morphtok_mv_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMTMMM5
mv,BGMTMMM,5,0.001,0.01,0.05,0.683192,0.290632,-7.643582,stages_bg_stages_morphtok_mv_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p01,stages_bg_stages_morphtok_mv_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMTMMM5
mv,BGMTMMM,5,0.001,0.1,0.05,0.679778,0.301898,-7.646175,stages_bg_stages_morphtok_mv_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1,stages_bg_stages_morphtok_mv_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMTMMM5
mv,BGMTMMM,5,0.005,0.0,0.001,0.678470,0.294208,-7.646945,stages_bg_stages_morphtok_mv_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p0,stages_bg_stages_morphtok_mv_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMTMMM5
mv,BGMTMMM,5,0.005,0.001,0.001,0.676936,0.293753,-7.643468,stages_bg_stages_morphtok_mv_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001,stages_bg_stages_morphtok_mv_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMTMMM5
mv,BGMTMMM,5,0.005,0.01,0.001,0.678897,0.294485,-7.643330,stages_bg_stages_morphtok_mv_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p01,stages_bg_stages_morphtok_mv_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMTMMM5
mv,BGMTMMM,5,0.005,0.1,0.001,0.678747,0.305882,-7.645040,stages_bg_stages_morphtok_mv_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1,stages_bg_stages_morphtok_mv_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMTMMM5
mv,BGMTMMM,5,0.005,0.0,0.005,0.677771,0.294096,-7.646959,stages_bg_stages_morphtok_mv_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p0,stages_bg_stages_morphtok_mv_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMTMMM5
mv,BGMTMMM,5,0.005,0.001,0.005,0.679443,0.293640,-7.643483,stages_bg_stages_morphtok_mv_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001,stages_bg_stages_morphtok_mv_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMTMMM5
