file	mll
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMMM5.mll.out	-8.632827
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMMM5.mll.out	-8.647472
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMMM5.mll.out	-8.640894
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMMM5.mll.out	-8.646405
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMMM5.mll.out	-8.629016
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001__04_BGG4.mll.out	-8.482420
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p01__04_BGG4.mll.out	-8.449839
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p0__04_BGG4.mll.out	-8.551557
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p01__04_BGG4.mll.out	-8.449834
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p0__04_BGG4.mll.out	-8.551552
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p01__04_BGG4.mll.out	-8.449825
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p0__04_BGG4.mll.out	-8.551544
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p01__04_BGG4.mll.out	-8.449755
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p0__04_BGG4.mll.out	-8.551478
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p01__04_BGG4.mll.out	-8.448694
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p0__04_BGG4.mll.out	-8.550377
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p01__04_BGG4.mll.out	-8.448645
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p0__04_BGG4.mll.out	-8.550331
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p01__04_BGG4.mll.out	-8.448580
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p0__04_BGG4.mll.out	-8.550278
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p01__04_BGG4.mll.out	-8.448235
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p0__04_BGG4.mll.out	-8.549929
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001__04_BGG4.mll.out	-8.480836
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p01__04_BGG4.mll.out	-8.448064
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p0__04_BGG4.mll.out	-8.549754
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__04_BGG4.mll.out	-8.480730
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p01__04_BGG4.mll.out	-8.447950
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p0__04_BGG4.mll.out	-8.549653
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__04_BGG4.mll.out	-8.480615
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p01__04_BGG4.mll.out	-8.447870
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p0__04_BGG4.mll.out	-8.549539
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__04_BGG4.mll.out	-8.480032
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p01__04_BGG4.mll.out	-8.447145
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p0__04_BGG4.mll.out	-8.548845
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001__04_BGG4.mll.out	-8.475320
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p01__04_BGG4.mll.out	-8.445083
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p0__04_BGG4.mll.out	-8.546870
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__04_BGG4.mll.out	-8.423612
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__04_BGG4.mll.out	-8.474742
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p01__04_BGG4.mll.out	-8.444540
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p0__04_BGG4.mll.out	-8.546255
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__04_BGG4.mll.out	-8.422976
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__04_BGG4.mll.out	-8.474276
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p01__04_BGG4.mll.out	-8.444004
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p0__04_BGG4.mll.out	-8.545695
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__04_BGG4.mll.out	-8.422404
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__04_BGG4.mll.out	-8.470614
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p01__04_BGG4.mll.out	-8.440707
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p0__04_BGG4.mll.out	-8.542634
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__04_BGG4.mll.out	-8.419477
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001__04_BGG4.mll.out	-8.470977
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p01__04_BGG4.mll.out	-8.440520
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p0__04_BGG4.mll.out	-8.543300
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__04_BGG4.mll.out	-8.419481
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__04_BGG4.mll.out	-8.470091
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p01__04_BGG4.mll.out	-8.439463
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p0__04_BGG4.mll.out	-8.542253
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__04_BGG4.mll.out	-8.418482
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__04_BGG4.mll.out	-8.469118
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p01__04_BGG4.mll.out	-8.438492
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p0__04_BGG4.mll.out	-8.541346
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__04_BGG4.mll.out	-8.417558
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__04_BGG4.mll.out	-8.465856
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p01__04_BGG4.mll.out	-8.433682
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p0__04_BGG4.mll.out	-8.536431
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__04_BGG4.mll.out	-8.412950
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001__04_BGG4.mll.out	-8.457010
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p01__04_BGG4.mll.out	-8.430800
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p0__04_BGG4.mll.out	-8.534874
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__04_BGG4.mll.out	-8.413884
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__04_BGG4.mll.out	-8.455679
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p01__04_BGG4.mll.out	-8.429003
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p0__04_BGG4.mll.out	-8.533212
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__04_BGG4.mll.out	-8.412808
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__04_BGG4.mll.out	-8.454143
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p01__04_BGG4.mll.out	-8.426947
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p0__04_BGG4.mll.out	-8.531734
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__04_BGG4.mll.out	-8.412923
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__04_BGG4.mll.out	-8.454537
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p01__04_BGG4.mll.out	-8.421860
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p0__04_BGG4.mll.out	-8.524484
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__04_BGG4.mll.out	-8.403991
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001__04_BGI4.mll.out	-8.447215
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p01__04_BGI4.mll.out	-8.446058
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p0__04_BGI4.mll.out	-8.552930
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p01__04_BGI4.mll.out	-8.446057
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p0__04_BGI4.mll.out	-8.552929
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p01__04_BGI4.mll.out	-8.446053
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p0__04_BGI4.mll.out	-8.552925
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p01__04_BGI4.mll.out	-8.445302
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p0__04_BGI4.mll.out	-8.552179
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p01__04_BGI4.mll.out	-8.446040
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p0__04_BGI4.mll.out	-8.553519
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p01__04_BGI4.mll.out	-8.445853
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p0__04_BGI4.mll.out	-8.553334
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p01__04_BGI4.mll.out	-8.445280
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p0__04_BGI4.mll.out	-8.552765
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p01__04_BGI4.mll.out	-8.444404
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p0__04_BGI4.mll.out	-8.551848
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001__04_BGI4.mll.out	-8.449121
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p01__04_BGI4.mll.out	-8.445695
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p0__04_BGI4.mll.out	-8.553262
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__04_BGI4.mll.out	-8.448335
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p01__04_BGI4.mll.out	-8.444929
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p0__04_BGI4.mll.out	-8.552509
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__04_BGI4.mll.out	-8.447948
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p01__04_BGI4.mll.out	-8.444521
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p0__04_BGI4.mll.out	-8.552096
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__04_BGI4.mll.out	-8.446775
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p01__04_BGI4.mll.out	-8.443589
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p0__04_BGI4.mll.out	-8.551102
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001__04_BGI4.mll.out	-8.441710
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p01__04_BGI4.mll.out	-8.441073
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p0__04_BGI4.mll.out	-8.549056
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__04_BGI4.mll.out	-8.489515
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__04_BGI4.mll.out	-8.440698
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p01__04_BGI4.mll.out	-8.440042
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p0__04_BGI4.mll.out	-8.548053
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__04_BGI4.mll.out	-8.488410
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__04_BGI4.mll.out	-8.440206
