file	mll
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__03_BGMMM3.mll.out	-9.054070
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__04_BGMMM4.mll.out	-8.395140
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMMM5.mll.out	-8.685590
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__01_BGMMM1.mll.out	-9.696345
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__02_BGMMM2.mll.out	-8.019575
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__03_BGMMM3.mll.out	-9.082855
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__04_BGMMM4.mll.out	-8.411659
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMMM5.mll.out	-8.668867
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__01_BGMMM1.mll.out	-9.696345
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__02_BGMMM2.mll.out	-8.019170
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__03_BGMMM3.mll.out	-9.082754
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__04_BGMMM4.mll.out	-8.409060
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMMM5.mll.out	-8.668000
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__01_BGMMM1.mll.out	-9.696345
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__02_BGMMM2.mll.out	-8.019166
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__03_BGMMM3.mll.out	-9.082762
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__04_BGMMM4.mll.out	-8.409013
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMMM5.mll.out	-8.667992
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__01_BGMMM1.mll.out	-9.696345
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__02_BGMMM2.mll.out	-8.019151
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__03_BGMMM3.mll.out	-9.082738
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__04_BGMMM4.mll.out	-8.408938
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMMM5.mll.out	-8.667935
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__01_BGMMM1.mll.out	-9.696345
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__02_BGMMM2.mll.out	-8.019053
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__03_BGMMM3.mll.out	-9.082780
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__04_BGMMM4.mll.out	-8.408609
stages_bg_stages_merged_min2_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMMM5.mll.out	-8.667615
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__01_BGG1.mll.out	-8.847193
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__02_BGG2.mll.out	-8.220634
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__03_BGG3.mll.out	-8.432981
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__04_BGG4.mll.out	-8.427465
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__01_BGG1.mll.out	-8.847193
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__02_BGG2.mll.out	-8.198443
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__03_BGG3.mll.out	-8.432303
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__04_BGG4.mll.out	-8.482415
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__01_BGG1.mll.out	-8.847193
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__02_BGG2.mll.out	-8.220634
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__03_BGG3.mll.out	-8.432978
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__04_BGG4.mll.out	-8.427460
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__01_BGG1.mll.out	-8.847193
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__02_BGG2.mll.out	-8.198443
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__03_BGG3.mll.out	-8.432298
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__04_BGG4.mll.out	-8.482407
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__01_BGG1.mll.out	-8.847193
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__02_BGG2.mll.out	-8.220634
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__03_BGG3.mll.out	-8.432971
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__04_BGG4.mll.out	-8.427450
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__01_BGG1.mll.out	-8.847193
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__02_BGG2.mll.out	-8.197763
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__03_BGG3.mll.out	-8.432260
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__04_BGG4.mll.out	-8.482335
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__01_BGG1.mll.out	-8.847193
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__02_BGG2.mll.out	-8.219719
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__03_BGG3.mll.out	-8.432857
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__04_BGG4.mll.out	-8.427264
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001__01_BGG1.mll.out	-8.847193
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001__02_BGG2.mll.out	-8.198001
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001__03_BGG3.mll.out	-8.432043
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001__04_BGG4.mll.out	-8.481360
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__01_BGG1.mll.out	-8.847193
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__02_BGG2.mll.out	-8.220524
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__03_BGG3.mll.out	-8.431721
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__04_BGG4.mll.out	-8.430528
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__01_BGG1.mll.out	-8.847193
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__02_BGG2.mll.out	-8.197639
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__03_BGG3.mll.out	-8.432022
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__04_BGG4.mll.out	-8.481313
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__01_BGG1.mll.out	-8.847193
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__02_BGG2.mll.out	-8.219733
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__03_BGG3.mll.out	-8.431607
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__04_BGG4.mll.out	-8.430308
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__01_BGG1.mll.out	-8.847193
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__02_BGG2.mll.out	-8.197321
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__03_BGG3.mll.out	-8.431976
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__04_BGG4.mll.out	-8.481257
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__01_BGG1.mll.out	-8.847193
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__02_BGG2.mll.out	-8.219611
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__03_BGG3.mll.out	-8.431432
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__04_BGG4.mll.out	-8.430132
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__01_BGG1.mll.out	-8.847193
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__02_BGG2.mll.out	-8.196879
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__03_BGG3.mll.out	-8.431479
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__04_BGG4.mll.out	-8.480999
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__01_BGG1.mll.out	-8.847193
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__02_BGG2.mll.out	-8.219350
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__03_BGG3.mll.out	-8.431911
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__04_BGG4.mll.out	-8.428784
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__01_BGG1.mll.out	-8.847193
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__02_BGG2.mll.out	-8.220308
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__03_BGG3.mll.out	-8.431476
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__04_BGG4.mll.out	-8.428063
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__01_BGG1.mll.out	-8.847193
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__02_BGG2.mll.out	-8.219397
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__03_BGG3.mll.out	-8.431078
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__04_BGG4.mll.out	-8.427701
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__01_BGG1.mll.out	-8.847193
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__02_BGG2.mll.out	-8.219300
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__03_BGG3.mll.out	-8.430881
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__04_BGG4.mll.out	-8.427546
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__01_BGG1.mll.out	-8.847193
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__02_BGG2.mll.out	-8.218942
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__03_BGG3.mll.out	-8.430418
stages_bg_stages_mv_BGG1_BGG2_BGG3_BGG4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__04_BGG4.mll.out	-8.426819
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__01_BGI1.mll.out	-6.483658
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__02_BGI2.mll.out	-8.149849
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__03_BGI3.mll.out	-8.579401
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__04_BGI4.mll.out	-8.493772
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__01_BGI1.mll.out	-6.483658
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__02_BGI2.mll.out	-8.100672
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__03_BGI3.mll.out	-8.597279
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__04_BGI4.mll.out	-8.447217
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__01_BGI1.mll.out	-6.483658
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__02_BGI2.mll.out	-8.149849
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__03_BGI3.mll.out	-8.579402
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__04_BGI4.mll.out	-8.493770
